,X_IMAGE,Y_IMAGE,FLUX_RADIUS,FLUX_ISO,FLUXERR_ISO,FLAGS,A_IMAGE,B_IMAGE,THETA_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,ALPHAPEAK_J2000,DELTAPEAK_J2000,FLUX_PEAK,FLUXERR_PEAK
1434,1890.8184,3712.7156,9.24,-0.00034129747747523124,-5.845637113225418e-06,0,4.878,3.055,-27.72,1889,3712,266.8782698,-28.4003951,0.0004719845310319215,2.024725472438149e-05
1435,6348.0923,3755.1445,20.055,-0.0018951600703070194,-1.1013570436392262e-05,3,11.285,4.392,-22.36,6345,3757,266.8079133,-28.3997756,0.0008634019177407026,2.760043389571365e-05
1436,3886.531,3768.104,11.985,-0.00205495821129081,-1.0606885496624266e-05,0,9.78,4.278,62.98,3886,3767,266.8467387,-28.3996381,0.0007053801673464477,5.858826989424415e-05
1437,2674.6526,3793.0146,16.544,-0.0022269918366137043,-1.139699594498383e-05,0,7.728,5.237,30.85,2675,3793,266.8658591,-28.3992737,0.0004893735749647021,3.22071609843988e-05
1438,4522.5493,3834.6633,11.937,-0.008707487133918777,-1.323833972834753e-05,3,13.416,5.993,80.56,4523,3835,266.836681,-28.3986944,0.0021339983213692904,8.359956700587645e-05
1439,6910.5938,3812.8943,110.592,-0.008305314126916033,-1.8609424913127613e-05,3,18.432,5.826,-22.39,6900,3817,266.7991506,-28.3989404,0.0005499424878507853,2.7900530767510645e-05
1440,3688.5459,3781.344,23.092,-0.003986941710649796,-1.313224664263125e-05,3,11.951,5.605,36.7,3691,3783,266.8498175,-28.3994155,0.000748582009691745,5.269220127956942e-05
1441,5309.4355,3759.9875,12.335,-0.0028959584568695675,-1.035906863392167e-05,3,9.013,4.074,-48.57,5311,3757,266.8242392,-28.3997775,0.0013769519282504916,5.385044278227724e-05
1442,2532.4485,3784.4441,67.311,-0.0012309409015290394,-9.895363099403916e-06,2,11.218,2.268,19.99,2535,3786,266.8680696,-28.3993703,0.00039370727608911693,3.2944230042630807e-05
1443,4804.1714,3851.4661,16.286,-0.008910216001835279,-1.3814509364754716e-05,3,12.757,4.836,-67.97,4805,3850,266.8322285,-28.3984861,0.002847363008186221,0.00010981319064740092
1444,2928.1021,3727.3022,21.542,-0.0010496108147377398,-7.755625984782682e-06,0,7.013,3.327,17.79,2929,3727,266.861849,-28.4001913,0.00043967526289634407,2.7112813768326305e-05
1445,7943.022,3723.8789,31.904,-0.000698177729409788,-7.2770686715793076e-06,18,7.677,2.623,-18.76,7944,3724,266.7826663,-28.4002271,0.0004560311499517411,2.3761345801176503e-05
1446,4869.7153,3751.5747,28.597,-0.0021451289787185997,-6.779497530600143e-06,3,7.77,2.695,-78.85,4870,3751,266.8312022,-28.3998611,0.00128641736228019,7.157766231102869e-05
1447,3555.5413,3759.2146,39.498,-0.0012563591672021745,-7.93394132760942e-06,3,11.184,2.288,36.61,3553,3757,266.8519965,-28.3997764,0.0006182127399370074,3.803634172072634e-05
1448,6347.3174,3737.6887,3.04,-0.0005228374422501369,-6.6455338601985045e-06,3,7.136,2.438,-40.24,6349,3736,266.8078501,-28.4000673,0.0008639494772069156,2.77970375464065e-05
1449,4173.1582,3849.7195,16.117,-0.006310705627432673,-1.6473411187466593e-05,3,13.751,7.397,78.51,4173,3853,266.8422071,-28.3984441,0.0013226972660049796,5.716672967537306e-05
1450,6251.7334,3752.9678,33.114,-0.001086172614355055,-8.132941584421304e-06,0,9.043,2.75,-32.99,6252,3753,266.8093817,-28.3998314,0.0007191106560640037,4.212049680063501e-05
1451,5206.9531,3768.2329,7.851,-0.0015588565817469947,-9.018429278179671e-06,3,7.198,4.117,-51.97,5207,3769,266.8258813,-28.399611,0.0010239704279229045,5.0689537602011114e-05
1452,3642.9729,3732.5601,9.805,-0.0006816663532325028,-6.1780370488432845e-06,3,5.462,2.669,29.98,3642,3732,266.8505913,-28.4001238,0.0008686510846018791,4.063694359501824e-05
1453,5998.3813,3768.9224,14.426,-0.0028370552790620875,-1.2094538661634064e-05,3,12.695,4.018,-26.15,5995,3771,266.8134395,-28.399582,0.0008520065457560122,4.09437452617567e-05
1454,4673.1499,3753.7703,11.83,-0.0012119505734030675,-6.5088128975514345e-06,3,5.274,3.093,-70.45,4674,3754,266.8342969,-28.3998194,0.0009157732711173594,8.986356988316402e-05
1455,4486.6973,3753.2676,6.581,-0.0014542732179779784,-5.0377379521672955e-06,3,5.409,2.019,86.15,4487,3753,266.8372494,-28.3998332,0.0019275401718914509,8.444769628113136e-05
1456,6615.7573,3781.6255,80.643,-0.002229310990943622,-1.1810313008145196e-05,0,13.44,3.936,-32.59,6616,3780,266.8036345,-28.3994553,0.00076442735735327,3.8967620639596134e-05
1457,7278.5166,3769.4194,2.698,-0.000900631912530627,-1.005562026688084e-05,2,6.047,3.3,-86.44,7278,3771,266.7931821,-28.3995778,0.0005179884610697627,2.4543596737203188e-05
1458,6945.5688,3741.2041,34.12,-0.0009489816587116043,-8.034060280127264e-06,17,8.385,2.93,-22.65,6948,3741,266.7983924,-28.3999958,0.0004515786131378263,2.9906959753134288e-05
1459,4152.356,3802.2043,12.128,-0.00358403603678714,-1.3388439824958229e-05,3,10.971,6.45,45.78,4151,3803,266.8425545,-28.3991385,0.0009681246592663229,4.8937788960756734e-05
1460,4053.106,3824.9668,17.782,-0.0067740612782753425,-1.8897133736934103e-05,3,18.3,5.285,28.44,4049,3825,266.844165,-28.3988328,0.0013647099258378148,5.424941628007218e-05
1461,5634.1313,3742.7119,7.328,-0.0005162188964322194,-6.096634261870191e-06,0,5.548,2.457,-33.81,5634,3743,266.8191393,-28.3999716,0.0008987286710180342,3.730530443135649e-05
1462,4006.7014,3811.9131,10.987,-0.0037608176358023574,-1.156236559183249e-05,3,10.354,4.606,47.08,4004,3811,266.8448755,-28.3990272,0.001564226346090436,4.6210385335143656e-05
1463,2146.9656,3735.834,9.671,-0.0003348626989188985,-6.145602309948629e-06,18,6.43,2.393,6.79,2144,3735,266.8742434,-28.4000769,0.0004817334993276745,2.6609273845679127e-05
1464,5983.3418,3840.7576,19.28,-0.007382947649375013,-1.7718286859123873e-05,2,20.044,5.861,-21.72,5982,3845,266.813645,-28.3985543,0.0010877741733565927,3.3532742236275226e-05
1465,5958.373,3777.79,13.152,-0.0017947220447660788,-9.824425489816895e-06,3,10.268,3.42,-33.37,5956,3778,266.8140553,-28.3994849,0.0006960215396247804,3.388978075236082e-05
1466,6836.8237,3795.7559,77.204,-0.0018674456277393457,-1.0559682533354459e-05,3,12.867,3.471,-25.65,6832,3798,266.8002242,-28.3992046,0.0007204917492344975,3.3382897527189925e-05
1467,4266.2129,3840.1033,10.8,-0.002000398813198766,-9.985826306918344e-06,2,6.744,4.261,65.52,4267,3840,266.840723,-28.3986247,0.0008803092641755939,6.050766387488693e-05
1468,5494.0449,3857.9985,10.782,-0.009364072572006658,-1.846388897072621e-05,3,15.042,6.562,-45.21,5493,3857,266.8213658,-28.3983885,0.0019155528862029314,5.632120883092284e-05
1469,5255.1543,3850.9214,-130.642,-0.004494198362855481,-1.2540676902375997e-05,3,11.972,4.507,-51.05,5259,3846,266.8250603,-28.3985415,0.0010656981030479074,5.669517122441903e-05
1470,3813.2891,3810.1047,20.548,-0.0044512347364130235,-1.461580042428373e-05,3,13.718,5.493,24.02,3812,3810,266.847907,-28.3990408,0.0011625589104369283,5.195785706746392e-05
1471,5564.959,3802.8289,41.999,-0.0019250704245966706,-9.935672832060146e-06,0,9.332,4.395,-44.13,5561,3806,266.820292,-28.3990967,0.0009691620944067836,4.273713784641586e-05
1472,4934.9888,3823.4688,-6.188,-0.00574400373883035,-1.0710001960030136e-05,3,9.216,4.074,-51.44,4936,3823,266.8301602,-28.3988611,0.0018852193607017398,7.146362622734159e-05
1473,6782.0688,3757.512,6.116,-0.00030925575716843866,-5.845637113225418e-06,0,6.287,2.1,-31.98,6782,3758,266.8010135,-28.3997603,0.0007563831168226898,3.606662357924506e-05
1474,4129.1323,3748.3813,5.268,-0.00024619434243620486,-5.096891270691738e-06,0,4.359,2.248,22.94,4129,3749,266.842902,-28.3998885,0.0005292940186336637,5.283286009216681e-05
1475,3446.3445,3759.0896,7.427,-0.00037186388976638557,-5.0575324905315184e-06,0,4.959,1.932,31.19,3446,3759,266.8536859,-28.3997483,0.000610199524089694,4.840571273234673e-05
1476,3757.9875,3764.1279,8.692,-0.0008229723586664846,-7.426568221583522e-06,0,6.555,3.208,14.24,3754,3765,266.8488228,-28.3996657,0.0005945895100012422,5.897948722122237e-05
1477,5726.8159,3811.4749,18.075,-0.006105919234620907,-1.423484498999536e-05,3,12.532,5.476,-21.63,5733,3811,266.8175763,-28.399027,0.00108715845271945,4.904023444396444e-05
1478,4882.9033,3831.1812,28.35,-0.0024947959348090415,-9.084661735658485e-06,2,8.686,2.413,-75.92,4883,3830,266.830997,-28.3987639,0.0013691673520952463,8.474332571495324e-05
1479,5001.2363,3805.2869,43.163,-0.001587065039175308,-7.845290204203262e-06,3,9.656,4.035,83.31,5002,3806,266.8291181,-28.3990972,0.0009766046423465014,7.345428457483649e-05
1480,5871.3013,3784.7908,10.838,-0.002270048417226557,-1.0493235967955071e-05,19,13.047,3.061,-18.98,5867,3787,266.8154606,-28.3993601,0.0007272186339832842,3.919867594959214e-05
1481,2965.7751,3820.2046,23.754,-0.0040885207747430605,-1.4731554477147829e-05,2,15.318,5.19,23.22,2968,3822,266.8612328,-28.3988719,0.0008341517532244325,3.308865780127235e-05
1482,5200.1411,3806.4746,13.714,-0.004747035795188303,-1.1004489127273312e-05,3,9.74,3.937,-31.99,5201,3806,266.8259761,-28.3990971,0.0018917386187240481,4.9619055062066764e-05
1483,5647.1602,3767.4072,6.901,-0.00043356927026117365,-5.270370907800163e-06,0,4.935,2.061,-33.38,5647,3768,266.8189341,-28.3996243,0.0008712385315448046,3.958927118219435e-05
1484,5174.6108,3781.9172,10.636,-0.001010283889658386,-6.83819965584806e-06,0,5.445,3.013,-38.95,5174,3783,266.8264024,-28.3994165,0.0009476427221670747,4.7628946049371734e-05
1485,5699.4878,3845.5369,12.918,-0.003931747299798199,-1.3200547069294136e-05,3,17.106,3.845,-33.77,5698,3848,266.818129,-28.3985132,0.0012821179116144776,4.5429987949319184e-05
1486,4915.4517,3814.5913,25.544,-0.0021523820150816304,-7.883406636209714e-06,3,6.741,3.263,-58.44,4914,3816,266.8305075,-28.3989583,0.0012503640027716756,7.140564412111416e-05
1487,4536.2905,3865.7388,37.821,-0.005022159250980605,-1.087663536582462e-05,3,11.849,3.507,72.83,4537,3866,266.8364599,-28.3982638,0.0013661382254213095,9.10897069843486e-05
1488,5353.105,3803.418,29.264,-0.0019522636971528026,-7.959085952915774e-06,3,6.672,3.886,-44.54,5354,3803,266.8235603,-28.3991386,0.0007732253288850188,4.6979050239315256e-05
1489,4565.7812,3835.8586,12.764,-0.004149892982424859,-8.021610687867586e-06,3,8.374,3.212,72.48,4566,3837,266.8360021,-28.3986666,0.0023355463054031134,8.207053906517103e-05
1490,4711.9072,4009.9014,14.526,-0.019341146564903516,-1.783071440600248e-05,3,14.442,6.265,-71.98,4711,4010,266.8337126,-28.3962639,0.004951963666826487,0.00018476507102604955
1491,4160.4512,3793.929,5.983,-0.000660269660965063,-5.6190430453816e-06,3,4.973,2.823,56.97,4160,3793,266.8424124,-28.3992774,0.000742480915505439,5.346476973500103e-05
1492,5825.4121,3794.0698,-68.59,-0.0018743059588431786,-9.376913825096651e-06,19,11.106,2.834,-17.59,5822,3795,266.8161711,-28.3992491,0.0009095605346374214,4.416912270244211e-05
1493,5916.0469,3780.3872,9.792,-0.0004502829523126788,-5.456660465132157e-06,0,5.814,1.902,-25.81,5917,3780,266.8146711,-28.3994572,0.0004669635964091867,3.4434080589562654e-05
1494,4293.0322,3834.2241,12.068,-0.0013521003960659534,-8.083649763389805e-06,0,7.687,3.118,67.42,4294,3836,266.8402967,-28.3986803,0.0008962666615843773,6.151448906166479e-05
1495,5612.377,3799.4792,10.743,-0.0008529135236081208,-6.369151867604784e-06,0,6.52,2.303,-46.82,5611,3801,266.8195026,-28.3991661,0.0007999876397661865,3.76481912098825e-05
1496,3846.4565,3839.1479,14.792,-0.003957978653355072,-1.332110027286572e-05,3,11.3,6.213,22.0,3849,3840,266.8473227,-28.3986242,0.0010819222079589963,6.386252061929554e-05
1497,3070.0886,3822.2231,20.028,-0.0038821640831089425,-1.4947020155266239e-05,18,15.351,5.315,16.92,3069,3822,266.8596382,-28.3988723,0.0007501832442358136,3.7187186535447836e-05
1498,5244.2124,3786.0063,2.298,-0.0006367130897720348,-4.5368277720560675e-06,3,5.536,1.675,-33.55,5244,3786,266.8252971,-28.3993748,0.0008460914832539856,4.292315861675888e-05
1499,5161.9321,3821.5479,24.758,-0.0030779073677727675,-1.0320419543185984e-05,3,11.69,3.209,-26.16,5160,3823,266.8266234,-28.398861,0.0011537106474861503,5.2445477194851264e-05
1500,4367.5796,3806.9912,11.66,-0.0009526643149454652,-6.5546998804313775e-06,3,5.565,2.956,67.31,4367,3806,266.8391441,-28.3990971,0.0009148061508312821,7.214859215309843e-05
1501,6756.3975,3832.0017,79.871,-0.0028697203145249682,-1.3177820296846939e-05,17,16.174,3.734,-25.98,6753,3833,266.8014716,-28.3987188,0.0007884101942181587,2.9880866350140423e-05
1502,4778.8262,3871.865,11.564,-0.007037779570688812,-1.3410806269441533e-05,3,9.848,4.902,-56.76,4778,3873,266.8326548,-28.3981667,0.0024076488334685564,0.00014037263463251293
1503,5028.9648,3833.5996,10.448,-0.003950949646986982,-1.1004489127273312e-05,0,8.875,4.321,-45.54,5030,3834,266.828676,-28.3987083,0.0019007953815162182,8.446257561445236e-05
1504,6454.3784,3787.3516,10.746,-0.00019016480625148313,-4.379951420866443e-06,0,5.753,1.297,-28.27,6453,3788,266.8062082,-28.3993447,0.0007541010272689164,4.022306529805064e-05
1505,5387.6968,3853.7656,23.725,-0.0037090734957586327,-1.1220289022633593e-05,3,10.995,3.961,-46.82,5439,3921,266.8222184,-28.3974996,0.001155041391029954,6.607260729651898e-05
1506,5268.3159,3825.9917,29.564,-0.001782646358045744,-7.959085952915774e-06,3,6.836,3.471,-45.53,5268,3826,266.8249182,-28.3988192,0.0009784831199795008,5.0476432079449296e-05
1507,4770.5337,3911.29,8.241,-0.00916408010775797,-1.4839678977037349e-05,3,14.338,5.337,-43.45,4771,3912,266.8327653,-28.397625,0.0030472532380372286,0.00015497689309995621
1508,5652.7939,3824.4392,24.374,-0.002479372853525597,-9.66033526834727e-06,0,10.678,3.037,-29.47,5646,3828,266.81895,-28.398791,0.0014093393692746758,4.0066974179353565e-05
1509,5432.7163,3941.9099,17.539,-0.013850667492609584,-1.9315495391589953e-05,3,17.281,7.792,-58.4,5432,3939,266.822329,-28.3972496,0.0018591770203784108,6.504344491986558e-05
1510,5073.4194,3857.1826,14.526,-0.009571887808572876,-1.5537002363622607e-05,3,14.555,5.166,-31.35,5078,3854,266.8279181,-28.3984305,0.0020858386997133493,7.829730020603165e-05
1511,4977.6201,3858.2473,11.851,-0.008272790611566508,-1.407247807617913e-05,1,13.425,4.49,-32.89,4980,3857,266.8294655,-28.3983889,0.003104038070887327,7.222585554700345e-05
1512,1873.1495,3783.3398,10.952,-0.00016891036519761448,-3.871366777338762e-06,0,3.642,1.641,-33.9,1872,3784,266.8785378,-28.399395,0.00039018463576212525,3.0036448151804507e-05
1513,4066.7305,3954.1677,33.821,-0.0024621063552674608,-1.1519079236865852e-05,2,11.028,2.975,53.82,4064,3950,266.8439279,-28.3970967,0.0007045292295515537,5.213130498304963e-05
1514,7662.2344,3822.9631,26.805,-0.0018689600496165715,-1.0775111656462038e-05,16,11.783,3.539,-24.76,7669,3820,266.7870089,-28.3988953,0.0005055975052528083,2.8376181944622658e-05
1515,4367.2842,3827.0547,15.178,-0.0025638295505462814,-1.0719328709936086e-05,2,5.886,4.447,43.72,4367,3828,266.8391441,-28.3987915,0.0008284287760034204,7.614956848556176e-05
1516,7349.9331,3793.6921,23.767,-0.0005635853128218806,-5.913608544790839e-06,16,5.558,2.433,-19.26,7351,3793,266.7920296,-28.3992719,0.0005630635423585773,2.604961809993256e-05
1517,6110.439,3914.0681,0.623,-0.006764530864737628,-1.584267536417964e-05,3,22.181,4.535,-34.48,6106,3917,266.8116873,-28.397554,0.0012691360898315907,3.202478910679929e-05
1518,7250.4224,3839.6523,8.78,-0.0008001897092741629,-9.226531732688123e-06,2,7.004,3.474,6.31,7247,3838,266.7936719,-28.3986473,0.000548556272406131,2.8962753276573494e-05
1519,3946.3308,3825.7849,6.721,-0.0007088491814998262,-6.705405745792969e-06,3,6.079,2.825,64.78,3946,3824,266.8457912,-28.3988466,0.0006246344419196248,5.2002920710947365e-05
1520,5772.1538,3803.4036,10.179,-0.0006903507793767325,-6.08022628415211e-06,17,6.765,2.03,-18.58,5772,3804,266.8169605,-28.3991241,0.0005164732574485242,4.6586657845182344e-05
1521,6147.752,3886.0242,18.919,-0.005840106862301343,-1.3965570335935793e-05,3,12.391,5.535,-34.54,6151,3884,266.8109767,-28.3980122,0.0012451444054022431,3.143497451674193e-05
1522,4847.7852,3847.0718,20.274,-0.0019845125277066665,-7.664917336481256e-06,3,6.523,3.295,-73.58,4848,3848,266.8315496,-28.3985139,0.0009512195829302073,7.880978955654427e-05
1523,5855.9629,3858.7668,16.939,-0.004531186289456182,-1.4506004838184854e-05,19,15.608,4.847,-20.34,5851,3861,266.8157133,-28.3983323,0.001231925911270082,4.754853216581978e-05
1524,5273.71,3808.4683,14.555,-0.0004797461865984401,-4.492564876085838e-06,3,3.755,2.034,-51.35,5274,3808,266.8248235,-28.3990692,0.0006039970903657377,4.622063352144323e-05
1525,5509.5547,3808.4077,10.894,-0.0004096047451472873,-4.793829864551261e-06,2,4.53,1.991,-31.43,5510,3808,266.8210973,-28.399069,0.0005582889425568283,4.433339927345514e-05
1526,6850.0093,3855.4067,43.166,-0.001774516523637243,-1.0426371631003348e-05,18,17.025,3.406,-16.48,6845,3857,266.8000192,-28.3983851,0.0006293065962381661,3.0448059987975284e-05
1527,5120.5469,3837.9375,14.277,-0.0029693290635345176,-9.514428553693166e-06,3,9.406,3.242,-26.75,5122,3837,266.8272234,-28.3986666,0.001510978676378727,6.948551163077354e-05
1528,4324.6543,3908.9451,11.767,-0.0029279790797129665,-1.0710001960030136e-05,3,11.494,3.472,60.58,4326,3911,266.8397913,-28.3976387,0.0010947581613436341,8.176857954822481e-05
1529,3636.6836,3855.2544,15.967,-0.0030782337517980323,-1.2028264427000018e-05,3,9.834,4.818,27.06,3637,3855,266.8506699,-28.3984154,0.0010686821769922972,4.614612043951638e-05
1530,4120.1401,3850.5708,14.623,-0.001801035617350789,-8.759901797304004e-06,2,7.601,3.906,40.94,4120,3850,266.8430439,-28.3984857,0.000619662634562701,5.096320091979578e-05
1531,5902.2256,3818.02,8.705,-0.00037317825129148545,-5.308153122564746e-06,16,6.195,1.755,-29.34,5900,3819,266.8149396,-28.3989156,0.0005175888654775918,3.4525797673268244e-05
1532,3327.6699,3852.5496,21.585,-0.0026045424327505173,-1.2356068875542163e-05,2,7.669,6.26,-7.44,3329,3853,266.8555329,-28.3984425,0.0006034356192685664,4.591650213114917e-05
1533,4914.5913,3886.6526,12.996,-0.007607458081601545,-1.25007797191277e-05,1,9.676,4.685,-41.04,4916,3887,266.830476,-28.3979722,0.002832249738276005,7.593590271426365e-05
1534,2473.2283,3847.3447,23.307,-0.0020723693629489436,-1.1112911289393873e-05,0,7.62,5.361,11.94,2471,3847,266.8690798,-28.3985228,0.0006038984865881503,2.345280699955765e-05
1535,3572.0,3867.9919,14.286,-0.0009369994483761051,-7.794181076919091e-06,0,12.704,1.864,40.17,3563,3860,266.8518383,-28.3983458,0.0005753879086114466,4.884911686531268e-05
1536,4422.2339,3850.6182,9.532,-0.0017362585715174346,-5.845637113225418e-06,3,7.188,2.156,56.61,4422,3851,266.8382757,-28.3984721,0.00210728426463902,8.465275459457189e-05
1537,5652.7437,3889.9348,9.157,-0.004036519705194648,-1.2127537392124377e-05,3,12.223,4.274,-32.43,5652,3890,266.8188554,-28.3979299,0.0018402112182229757,5.117442924529314e-05
1538,3947.7634,3844.5242,8.477,-0.0011104028421762284,-8.206323157589503e-06,3,6.023,4.286,29.87,3948,3845,266.8457596,-28.3985549,0.0005985848838463426,5.528604015125893e-05
1539,3668.4419,3883.3396,19.625,-0.003936489529131677,-1.3749258670423898e-05,2,12.64,5.022,20.19,3664,3881,266.8502436,-28.3980544,0.0009909899672493339,5.219231024966575e-05
1540,2398.8616,3841.156,10.078,-0.000568539561218171,-6.61539686484171e-06,0,4.828,3.475,67.48,2399,3842,266.8702167,-28.398592,0.0005558917764574289,2.286024573550094e-05
1541,4842.5278,3883.6421,30.07,-0.0020929576672626088,-8.254883878404411e-06,3,7.821,3.097,-74.89,4843,3882,266.8316285,-28.3980417,0.0011295394506305456,9.023331222124398e-05
1542,3815.3274,3835.0239,8.512,-0.0007962261016713544,-6.493438904425389e-06,3,5.385,3.015,30.59,3814,3835,266.8478753,-28.3986936,0.0006929062074050307,5.2855939429719e-05
1543,4911.416,3842.0955,21.788,-0.0011233704711608053,-5.997497072500344e-06,3,5.125,2.674,-44.62,4911,3843,266.8305549,-28.3985833,0.0009249828872270882,6.698580546071753e-05
1544,4559.1533,3965.7737,38.08,-0.011477557966707842,-1.3857832274732184e-05,3,12.719,5.38,72.83,4559,3968,266.8361125,-28.3968472,0.003472730750218034,0.00019478822650853544
1545,6558.0278,3850.9827,30.803,-0.0014239550142103568,-8.996245608750516e-06,0,9.387,3.228,-28.45,6561,3851,266.8045032,-28.3984694,0.0006173721048980951,3.883951285388321e-05
1546,7620.1025,3930.0974,-481.63,-0.003420567250501618,-1.5530568681716598e-05,2,12.779,3.261,-25.73,7618,3931,266.7878148,-28.3973539,0.0005620133015327156,2.97288552246755e-05
1547,3988.4937,3875.4727,15.276,-0.0036701554645861304,-1.1801847912065943e-05,3,8.891,5.85,10.04,3988,3876,266.845128,-28.3981244,0.0011955196969211102,5.1958308176836e-05
1548,5159.415,3883.499,10.498,-0.004071483006409829,-1.2516754258860232e-05,3,11.238,5.194,-36.49,5159,3885,266.8266393,-28.3979999,0.0014754334697499871,7.66667362768203e-05
1549,5911.6758,3850.8015,40.754,-0.0008291538109977681,-7.03979009628444e-06,0,8.471,2.184,-34.15,5906,3855,266.8148449,-28.3984156,0.0005873138434253633,3.9499504055129364e-05
1550,5372.9238,3881.5771,10.755,-0.003937653022904939,-1.1725406162276865e-05,3,9.693,4.606,-35.76,5373,3883,266.8232605,-28.3980275,0.001571939093992114,5.666658762493171e-05
1551,5047.8193,3946.5244,12.877,-0.005207669142153048,-1.3522105833128824e-05,3,12.185,4.922,-70.78,5045,3954,266.8284392,-28.3970416,0.001354648033156991,8.796821930445731e-05
1552,5573.2109,3840.3884,22.942,-0.0008949293308412109,-6.226362773160003e-06,0,6.332,2.296,-31.11,5572,3841,266.8201184,-28.3986106,0.0007838016026653349,5.095324740977958e-05
1553,6253.8369,3893.2283,80.929,-0.0017712020285838802,-1.0203579284285807e-05,19,17.961,2.576,-28.51,6244,3898,266.8095084,-28.3978176,0.0004627101880032569,3.538353485055268e-05
1554,6697.8008,3861.0906,-1044.942,-0.0014276554257351922,-9.711909166483418e-06,17,12.673,2.749,-22.05,6690,3864,266.8024665,-28.3982884,0.0008578036795370281,3.338127862662077e-05
1555,3958.1003,3866.1172,12.874,-0.0020346555582760554,-9.66033526834727e-06,3,9.033,3.757,28.33,3957,3866,266.8456175,-28.3982632,0.0009270185837522149,5.424086339189671e-05
1556,6305.1704,3858.1318,34.404,-0.0011168506238721277,-7.921335071017618e-06,19,9.456,2.136,-30.63,6305,3858,266.8085452,-28.3983729,0.0006947413785383105,3.421175279072486e-05
1557,5017.6499,3876.7231,8.293,-0.003806175615454153,-1.037834356891767e-05,0,8.373,3.996,-37.6,5019,3877,266.8288497,-28.3981111,0.0020529828034341335,8.551436621928588e-05
1558,5221.5498,3861.4265,24.293,-0.001693898624968106,-8.375045421145678e-06,1,6.42,3.923,-41.68,5221,3863,266.8256603,-28.3983054,0.000803582021035254,5.688813325832598e-05
1559,6475.7334,3881.7866,38.242,-0.001719881404451338,-1.0512265462164077e-05,16,16.565,2.675,-21.84,6486,3878,266.8056875,-28.3980946,0.0006941953324712813,3.387175820535049e-05
1560,3346.3091,3884.9592,-9.559,-0.001315316133097018,-1.0968111669353466e-05,3,10.657,3.582,38.27,3345,3883,266.8552802,-28.3980258,0.0005976313259452581,4.8603371396893635e-05
1561,3771.9478,3886.9189,12.424,-0.0022665960575609227,-1.0075474859905711e-05,2,9.409,3.897,42.71,3774,3889,266.8485068,-28.3979435,0.0011795138707384467,5.5689975852146745e-05
1562,5551.5474,3874.4751,11.549,-0.0021016206826147813,-8.985127663313915e-06,1,7.724,3.516,-38.06,5550,3876,266.8204658,-28.3981245,0.0013699877308681607,5.619951480184682e-05
1563,5618.1177,3863.7522,11.259,-0.0017755813188812647,-8.985127663313915e-06,0,9.414,2.994,-24.2,5615,3865,266.8194395,-28.3982772,0.001286169746890664,4.836605512537062e-05
1564,2423.1995,3843.7974,7.337,-0.0002997463366512292,-5.193983990527331e-06,0,3.6,2.886,64.44,2423,3844,266.8698377,-28.3985643,0.00048259104369208217,2.4413362552877516e-05
1565,5481.5317,3886.6125,12.786,-0.003979500154873772,-1.1202460621637562e-05,3,10.386,4.366,-36.85,5482,3887,266.8215395,-28.3979718,0.0014336436288431287,5.618607247015461e-05
1566,6411.3555,3842.1621,8.541,-0.0003692213802549586,-5.529420603116254e-06,16,6.494,1.795,-26.89,6411,3842,266.8068715,-28.3985949,0.0007240562117658556,3.791604467551224e-05
1567,5823.7153,3864.3049,9.243,-0.0009275708666542729,-7.3996115121689014e-06,3,8.258,2.708,-28.72,5822,3865,266.8161712,-28.3982768,0.0008842284441925585,4.998758595320396e-05
1568,6093.1782,3860.189,11.806,-0.0008867791300695337,-7.194219350606244e-06,3,8.013,2.428,-26.74,6092,3861,266.8119082,-28.3983318,0.0007488757255487144,3.241150261601433e-05
1569,4723.9326,3932.8132,10.323,-0.009204750168378092,-1.3792790466177534e-05,3,10.663,5.851,-42.06,4729,3930,266.8334285,-28.397375,0.002038713311776519,0.0001622392301214859
1570,5770.2915,3873.0339,12.048,-0.002697015643646131,-1.2168661779307667e-05,19,11.936,4.324,-14.99,5771,3874,266.8169765,-28.3981519,0.0009174897568300366,5.090082413516939e-05
1571,6063.2715,3835.4165,5.152,-0.00020873099180894375,-4.023242403046901e-06,0,3.963,1.534,-23.57,6064,3835,266.8123502,-28.398693,0.0005431926110759377,3.5938963264925405e-05
1572,4974.8486,3890.9089,8.866,-0.003713634516681285,-9.62925306485331e-06,3,7.621,3.705,-44.87,4976,3891,266.8295286,-28.3979166,0.0022045630030333996,7.907720282673836e-05
1573,5302.6963,3894.1279,13.723,-0.0031961064286469255,-1.1013570436392262e-05,3,8.483,5.444,-36.18,5303,3894,266.8243657,-28.3978748,0.001313473330810666,5.592382876784541e-05
1574,5315.623,3869.9453,11.944,-0.0010778036057328406,-6.7499610818498344e-06,3,7.136,2.438,-46.92,5316,3869,266.8241604,-28.398222,0.0006820366834290326,4.8909416364040226e-05
1575,4798.3887,3897.6875,11.336,-0.0035658687186192737,-8.279057184851579e-06,3,7.288,3.483,-65.5,4798,3899,266.832339,-28.3978056,0.0020122118294239044,0.00012985769717488438
1576,4796.3589,3928.8645,38.075,-0.006224357469708779,-1.1405758703294125e-05,3,9.624,4.953,-66.03,4797,3929,266.8323548,-28.3973889,0.0016208793967962265,0.0001186767258332111
