,cenx,ceny,ella,ellb,ellt,ellr,flx_iso,flx_err,collide
271,4559.436,6122.0757,3.232,3.082,-22.63,4.618,0.8018701778314049,0.009827423238952526,-1
272,4545.855,6127.7837,4.104,3.554,3.08,4.628,1.0487778863026138,0.01179677005739006,250
273,4531.4263,6117.625,2.735,2.44,-86.21,5.453,0.4727981273906753,0.00813387195300663,-1
274,3929.1836,6227.0259,10.115,8.053,-53.34,11.026,33.26432404421056,0.034827158952188346,235
275,4040.7224,6276.623,17.94,10.553,-40.35,11.441,28.327071282221294,0.04416531826674941,-1
276,4689.4292,6148.2812,2.955,1.68,-74.83,4.017,0.5377609622366116,0.007296031313555135,-1
277,4099.6792,6247.5479,12.409,4.622,50.32,18.89,6.032171111904432,0.02312146970257301,258
278,4667.438,6180.9971,3.716,2.382,88.43999999999998,5.39,0.8099682605706995,0.009512861915371353,-1
279,4008.0659,6259.585,8.615,8.048999999999998,70.54,11.376,27.390450972078806,0.02624833436659045,264
280,5249.2275,6233.5117,2.929,2.113,-9.71,4.839,0.4991607806027143,0.008086989980743925,-1
281,4046.8955,6311.8262,8.737999999999998,6.346,-59.97,14.671,4.921768058246342,0.02206112111849482,266
282,5272.6006,6278.0732,4.232,2.589,-2.05,5.885,0.9479160171508728,0.010856837558134904,-1
283,4019.6001,6293.6875,4.746,2.604,-14.56,-13.936000000000003,1.3939194131847847,0.010056886780715821,-1
284,3894.1492,6337.7017,8.617,4.355,-37.19,12.742,3.2165626108735,0.0177219952392395,251
285,3899.4878,6348.376,6.912,4.468,-23.41,10.544,2.7737088694732566,0.016819349028032567,251
286,4144.3135,6348.646,3.972,3.163,77.95,6.172,1.3687696186120146,0.01189307832543544,272
287,3456.0771,6456.5605,11.597,5.416,-86.45,13.267,9.812224068753794,0.027755072915193142,-1
288,4106.7515,6408.9956,4.751,4.418,-58.31,13.147,1.5495105949584824,0.014539851281065743,-1
289,4065.0085,6384.8955,2.791,2.249,83.53,6.341,0.4659808163459306,0.008039835653408295,-1
290,3671.8467,6442.2046,5.859,4.173,-12.97,16.14,3.577698409054395,0.01938211362213669,-1
291,4122.9624,6415.2485,3.666,3.386,60.94,10.554,0.8775588825879888,0.011235481394681135,-1
292,3548.3906,6468.8408,6.612,4.136,-25.08,11.24,2.88631187796233,0.01759279350690276,-1
293,3486.334,6470.7417,4.704,3.109,-2.22,9.978,2.201064757352852,0.014565979796771544,-1
294,3764.3101,6476.4561,4.983,2.928,13.37,10.761,1.1185842486228628,0.012270729383812623,-1
295,3728.8906,6506.0264,3.289,2.957,5.87,8.958999999999998,1.033999548619788,0.010536934560865392,-1
296,4521.77,6544.71,11.466,3.938,-26.19,12.647,4.492784218576007,0.021145911431343277,-1
297,3680.9775,6529.9888,3.129,2.293,-37.99,8.184,0.5771206630980698,0.00867671427019575,-1
298,4023.4517,6635.2505,3.525,3.078,-21.06,5.245,1.6425804733303067,0.011503030718416402,-1
299,3780.5659,6809.2568,4.563,3.937,30.04,8.564999999999998,2.609646566366832,0.014977824595272115,-1
300,4155.1387,6974.0249,6.952,4.955,-48.5,12.187,3.369348535396068,0.018965673929986437,-1
301,4549.3716,7154.0225,3.705,3.158,-13.47,7.412,1.1360580229628972,0.011336551483678951,-1
302,4528.6309,7197.9194,2.805,2.357,-36.06,5.097,0.5815705057072929,0.008454765971315689,-1
303,2814.5024,7361.8867,10.825,4.04,88.79999999999998,16.64,4.324662067753492,0.020965322446698798,-1
304,2717.1328,7369.690899999999,10.334,4.529,74.12999999999998,18.814,4.473386387430466,0.021940151537878438,-1
305,2795.3125,7400.0728,8.675,5.646,-59.65,12.677,5.4371552269550945,0.02315432802427432,278
306,2824.3101,7399.2397,6.042,4.441,7.679999999999999,9.923,5.025283192947225,0.019479959378496968,-1
307,2811.6833,7389.446299999999,4.028,3.077,65.39,16.468,1.3350696318788935,0.010464514468409809,-1
308,569.6481,7476.582999999999,3.346,2.593,6.12,5.792,1.076399083520993,0.009788652176474484,-1
309,605.5397,7569.7969,4.907,1.68,46.89,6.469,0.7555239543540874,0.009228830716900352,-1
310,3059.2241,7754.6099,3.712,3.035,38.76,5.967,1.2975663383370843,0.01143673422227788,-1
311,770.8631,7816.1816,3.258,2.247,-34.45,4.178,0.815562082342684,0.00889312233975366,-1
312,825.4113,7848.3418,3.092,1.626,-21.86,4.74,0.4526774131677079,0.007296031313555135,-1
313,772.9738,7878.8818,3.906,2.479,64.54,5.463,1.0679121480227407,0.01009462113678724,-1
314,970.7416,7917.248499999999,2.472,1.755,21.81,3.83,0.34483218423321305,0.006754812584026548,-1
315,1174.541,7966.9595,2.981,1.969,-51.08,4.954,0.450676745515884,0.007799786284955722,-1
316,900.3722,8093.0522,3.403,2.302,-79.87999999999998,4.33,0.4315039148031716,0.007602291078800593,-1
317,987.4561000000002,8199.8037,3.211,1.655,-10.58,5.602,0.4395650978229088,0.007399526241266736,-1
318,7096.9824,8516.5771,3.222,2.622,-78.51999999999998,5.737,0.6366586241737103,0.008850265951181742,-1
319,7017.9443,8520.916,3.696,1.398,-18.25,4.595,0.467685934815393,0.00734796151887922,-1
320,4346.0957,8514.7002,3.3,1.813,-22.85,4.73,0.950952336931614,0.011336551483678951,-1
321,2780.5254,8507.2383,4.272,2.212,-30.9,5.621,0.648119677068306,0.009310871093383457,-1
322,6618.9424,8506.6836,4.429,2.226,22.53,6.235,0.9575125799301076,0.010354931086971202,-1
323,4505.0547,8516.7207,2.279,2.135,16.059999999999995,4.481,0.44120713534322253,0.007191047218589958,-1
324,3192.0498,8503.7529,2.878,1.995,-75.82,5.121,0.5652808609391576,0.007848383215613104,-1
325,2194.2065,8490.6904,5.247,2.048,-76.73999999999998,5.375,0.6996256234739551,0.009062535980760691,-1
326,7064.5303,8489.4121,2.897,2.125,24.79,4.508,0.9529238362336924,0.010500781621346442,-1
327,2307.1851,8487.5137,3.132,2.057,-52.83,4.775,0.6807204035845106,0.008454765971315689,-1
328,2637.1445,8540.873999999998,3.365,1.721,-17.87,5.896,0.5124295683297329,0.00734796151887922,-1
329,4165.082,8470.9297,2.309,1.887,-46.48,4.025,0.39361870916394076,0.0068108702865525795,-1
330,6669.9727,8451.6953,2.944,1.894,-20.6,4.148,0.8544670380888321,0.010572955715671637,-1
331,6703.2393,8442.4434,2.782,2.309,26.07,4.843,0.8544898807723679,0.009980978786197294,-1
332,3102.1978,8438.8906,2.356,1.832,-9.6,4.228,0.3527580682812389,0.006754812584026548,-1
333,7550.6943,8522.2021,3.179,2.01,-50.15,4.551,2.5701542022279162,0.017743441004820483,-1
334,3719.3027,8542.7412,2.772,2.622,89.11,7.456,0.7287169230908046,0.008850265951181742,-1
335,3300.5042,8550.9902,2.764,2.256,-71.98,4.939,0.5518563036817208,0.007848383215613104,-1
336,5390.4819,8553.001,3.804,1.288,12.33,4.452,0.4632656998382909,0.0070845071854501,-1
337,7451.112299999999,8549.3076,2.503,1.914,-23.81,6.515,0.43270605495247366,0.007137975757653839,-1
338,5603.6621,8457.0752,4.115,2.244,-23.79,7.275,0.6887974886262476,0.009310871093383457,-1
339,6715.6396,8551.5986,3.218,2.067,14.3,3.306,1.2594840706241208,0.012177408235921908,-1
340,5862.2773,8536.0166,3.362,2.034,-49.9,5.991,1.0925145967554064,0.011064978333382406,-1
341,5781.1396,8544.666,2.641,1.837,6.36,5.469,0.6024035602306728,0.008807198707069494,-1
342,2742.3279,8549.4062,3.435,1.978,6.02,6.005,0.8906652236924787,0.010996037357342258,-1
343,6794.2231,8550.8135,2.341,2.065,36.47,3.659,0.5237512808547613,0.007296031313555135,-1
344,5020.4893,8519.4297,3.563,2.92,11.69,6.723,1.4056122314607926,0.012963846687464893,-1
345,1148.1447,8331.9443,2.98,1.816,-59.47,5.207,0.6089188207138959,0.007701671687781522,-1
346,6258.1831,8544.5107,4.534,1.534,-21.44,5.593,0.5655191276997296,0.008409673635451531,-1
347,3440.9106,8531.0059,2.839,1.605,-26.28,5.095,0.42933983410759247,0.006866470256843146,-1
348,2341.5044,8550.8799,4.409,1.816,-34.86,5.128,0.6181681747033884,0.008632780761238652,-1
349,3388.043,8546.1562,2.326,2.001,-76.87,4.205,0.6318523478448556,0.00858862321826995,-1
350,7594.737299999999,8541.003899999998,5.194,2.029,-51.67,5.808,1.349855876644482,0.011503030718416402,-1
351,2732.8721,8526.417,3.595,1.973,15.44,4.954,0.9132566377092542,0.011269270995018899,-1
352,3313.2632,8550.6211,4.124,1.835,29.83,4.015,0.6390716022633531,0.008544237248465893,-1
353,2891.7903,8550.7559,3.463,2.921,-59.02,7.666,1.668227535552353,0.015129368229236244,-1
354,1762.8917,8540.2979,3.498,1.754,72.51,3.939,0.8663820453904617,0.010996037357342258,-1
