,Unnamed: 0,cenx,ceny,ella,ellb,ellt,ellr,flx_iso,flx_err,collide,cenf_006,cenf_096,cene_006,cene_096
0,0,7030.6929,695.9067,19.711,10.402000000000001,-74.98,16.942,54.44069531548391,0.05192865026447648,-1,23.71258,24.704548,23.71258,0.70501673
1,1,3841.6951,1436.3898,3.805,3.17,-65.99,7.360999999999998,1.0938702221667729,0.011503030718416402,-1,0.19980887,2.3346896,0.18104821,0.46667737
2,2,5087.0825,1447.6462,4.574,3.6010000000000004,45.46,9.751,1.558712682164351,0.01345321603962652,-1,0.33786285,2.7727041,0.33786285,0.4750159
3,3,3823.198,1503.5668,7.4239999999999995,3.406,-68.83,11.99,2.8544173417932788,0.016796725985684737,-1,0.21278961,3.54507,0.20852272,0.46300423
4,4,4396.8647,1478.871,5.004,2.639,-9.31,7.636,1.7054101529599117,0.01397990682242642,-1,0.3393803,2.578649,0.3393803,0.6412821
5,5,3815.8547,1547.1195,3.718,3.055,56.52,8.326,0.9212673911122624,0.010891804435239502,-1,0.0025355208,2.1220882,-0.09688247,0.46126723
6,6,2303.3188,1538.6659,3.0,2.312,-28.67,5.81,0.6864224645338639,0.008720426380835507,-1,0.22286893,1.2857538,0.22244234,0.38148436
7,7,4953.0347,1556.7594,2.9010000000000002,2.224,-36.14,6.836,0.5535770606037577,0.008272922396206249,-1,0.050714288,1.0903417,-0.040256243,0.46678206
8,8,4315.9136,1647.0098,5.127000000000001,3.852,-22.63,12.818,1.590059872493298,0.014142151375062256,-1,0.038729057,2.8626356,0.018292224,0.62467545
9,9,4543.8086,1692.2615,7.599,6.627000000000001,-26.8,12.042,5.791445248593299,0.022989526848211983,-1,1.0983046,5.2302346,1.0983046,0.62561846
10,10,4341.4619,1657.2522,4.303999999999999,3.6439999999999997,-6.08,8.314999999999998,2.4065294243676743,0.01397990682242642,-1,0.09782531,3.493478,0.07975192,0.62467545
11,11,3992.1375,1694.8333,6.98,4.461,-53.46,11.222999999999999,3.8174306156317246,0.019005727697001484,-1,0.42237407,4.893048,0.42237407,0.503122
12,12,3974.0334,1710.6670999999994,7.507999999999999,4.066,-64.6,12.607999999999999,2.6676784038891954,0.017657517372136326,-1,0.22920392,4.0566807,0.22787544,0.5002973
13,13,4284.5591,1680.0123,4.606,3.714,-20.13,6.3839999999999995,3.5867827685835802,0.015204582157601187,-1,0.022280633,4.58178,-0.026103804,0.5861295
14,14,4561.3335,1704.4291,5.95,3.945,17.76,16.547,2.4095341158173658,0.015841436174575604,74,1.6516218,3.9770885,1.6516218,0.58062327
15,15,5361.7681,1768.1141,3.049,2.346,-1.58,7.55,0.5487515437068479,0.00867671427019575,-1,8.857241e-05,1.5706642,-0.16012898,0.60482764
16,16,4804.9062,1901.8569,3.0669999999999997,1.883,55.95,7.392,0.4411047825496878,0.007701671687781522,-1,0.12811711,1.589728,0.09719627,0.52441275
17,17,587.8691,1952.6222,2.812,2.261,54.21,3.8710000000000004,0.6319416978800702,0.008272922396206249,-1,0.08183848,0.80570656,0.05131238,0.0
18,18,3828.0232,2003.0963,3.139,2.641,-21.42,5.291,0.9068633220135212,0.009710653197847693,-1,0.47702295,1.4876268,0.47702295,0.5306113
19,19,3850.2168,2070.3213,2.7230000000000003,2.364,-35.23,7.857999999999999,0.5328350253886199,0.008226832889349285,-1,0.40053585,1.3308775,0.40053585,0.5441563
20,20,4254.2578,2110.8926,5.064,3.272,-56.97,7.524,2.241558685308332,0.013843246075350531,-1,1.2919112,3.468393,1.2919112,0.62958884
21,21,3893.2004,2158.9404,4.945,3.009,-54.76,6.898,1.9337860315610087,0.013282554836672535,-1,0.72975045,2.7914543,0.72975045,0.6112183
22,22,3891.9131,2251.6592,4.907,4.611000000000001,83.82,6.795,6.6437435495933705,0.018250495865427232,-1,0.11530844,6.800782,0.08583333,0.71350145
23,23,3957.6741,2407.5962,9.908999999999999,3.39,-18.3,13.989,3.1122321680833434,0.01845766143380071,-1,0.4163841,3.1203187,0.4163841,0.658564
24,24,3943.4282,2439.8508,3.07,2.555,-70.21,7.176,0.6180984166621295,0.009062535980760691,-1,0.08098132,1.4529681,0.066504,0.62397164
25,25,558.7311,2589.6052,2.318,1.7990000000000002,28.09,3.2910000000000004,0.5092901050471808,0.006866470256843146,-1,0.03730429,0.7397083,0.031067397,0.0
26,26,4188.4204,2814.0474,4.281000000000001,3.502,-46.43,7.961,1.6800495028468123,0.01308063429986475,-1,0.38752753,2.310715,0.30722544,0.58286184
27,27,4872.418,2935.0891,14.413,7.926999999999999,13.9,13.190999999999999,61.02288486146664,0.04461927267378324,78,24.895557,31.811281,24.895557,0.71568197
28,28,4196.8755,2887.9155,4.937,3.7889999999999997,-55.47,8.026,2.736600051504813,0.01532910992546063,-1,0.04906899,3.6941469,-0.013472557,0.5847934
29,29,5047.0,2913.4434,7.4639999999999995,4.416,8.56,12.324000000000002,3.933644525248937,0.01944088081835596,-1,0.02220767,3.7092226,-0.28812772,0.7349917
30,30,4837.4453,2961.8948,9.605,5.035,42.04,12.263000000000005,4.111735750305268,0.022369207419858383,79,5.608377,5.4159684,5.608377,0.71568197
31,31,4226.3823,2941.0149,3.182,2.8,88.82,5.143,0.9974960617650398,0.01001900306863667,-1,0.3960872,1.839181,0.3960872,0.5405283
32,32,4148.9917,3062.3428,6.082000000000001,5.505,77.5,8.232999999999999,10.196200793340852,0.022823539609735308,-1,0.23305418,9.754597,0.22241223,0.5533494
33,33,4259.8208,3049.1348,6.485,3.6719999999999997,-14.39,11.192,2.920483653966937,0.017850265692939786,-1,0.07670218,3.8914242,0.058336034,0.5447499
34,34,5054.4409,3080.3652,3.281,2.823,-27.9,5.489,1.1174491429640907,0.010354931086971202,-1,0.15909085,1.5486467,0.13633777,0.7248169
35,35,5587.2612,3117.1819,6.361000000000001,3.86,52.92,9.559,3.162628399351534,0.016796725985684737,-1,0.0962838,3.5146813,0.08897883,0.7186818
36,36,4307.8047,3134.165,5.096,3.807,-64.56,6.591,3.1436883004414606,0.015501765470400225,-1,0.08306376,4.7363577,-0.008719542,0.5865558
37,37,5091.7944,3244.6059999999998,8.548999999999998,5.922999999999999,-35.28,8.824,28.04300494116024,0.030346575362314644,-1,0.3250989,21.063856,0.26918465,0.57016623
38,38,4466.7886,3221.8643,4.026,3.455,-17.5,5.218999999999999,3.229411620362313,0.013732942270815795,-1,0.007985893,4.293397,-0.23870176,0.5783789
39,39,5062.7935,3245.7512,5.854,4.33,-13.94,7.462999999999999,7.985246911146557,0.019184937334986312,-1,0.14519498,8.602964,0.07712092,0.5719746
40,40,4439.3711,3374.3699,12.251,7.462999999999999,62.15,12.413,38.08145943339228,0.03893061862253569,-1,0.0,22.27588,-0.33854505,0.6115637
41,41,4943.9717,3312.3606,5.3260000000000005,4.2,-17.13,14.232000000000001,2.4086775151847784,0.015254510992421647,-1,0.13002752,3.2877162,0.0021665334,0.6677876
42,42,5054.0913,3380.4617,8.496,5.526,66.84,10.197000000000001,15.502362894431156,0.027479721936465692,-1,0.08804059,12.422736,-0.022006048,0.6377316
43,43,4934.9912,3321.5190000000002,4.0569999999999995,2.867,-46.33,10.335999999999999,1.0144839897975657,0.010391584808398436,-1,0.14082246,2.7122235,0.06924419,0.6677876
44,44,4382.7041,3356.3596,4.856,3.0839999999999996,8.099999999999998,6.064,1.7164352620248768,0.012363338894254727,-1,0.011426012,3.5341964,-0.28828716,0.60763735
45,45,4579.7173,3436.9536,2.469,2.175,23.72,4.0280000000000005,0.4676224145838688,0.007602291078800593,-1,0.10010289,1.2635688,-0.025530875,0.76993424
46,46,4536.8213,3491.5415,4.297,3.8089999999999997,-58.51,11.737,1.4105462511044968,0.012667146585279107,-1,0.17922676,2.4815717,0.16752182,0.78453714
47,47,4487.8154,3680.3228,11.927,5.7170000000000005,40.69,11.196,16.727011872663386,0.0294435425826171,-1,0.23551647,11.755461,0.2113697,0.921921
48,48,4481.1074,3641.4163,8.418,5.781000000000001,-0.5,14.043,3.525732182575503,0.02103774253915437,-1,0.0,3.8623807,-0.33250326,0.921921
49,49,4458.7056,3657.1729,6.151,3.682,-12.52,6.018,2.0939738641138845,0.015154486395477966,-1,0.21693976,4.362977,0.21664366,0.921921
50,50,4646.1968,3694.0779,6.343999999999999,4.334,22.08,16.009,6.143942119573955,0.02253855077568531,-1,0.10955565,4.776651,-0.041960772,1.0804517
51,51,4551.1729,3697.7778,7.312,5.392,-45.74,12.968000000000005,6.610300103767649,0.02103774253915437,-1,0.06641859,5.880696,-0.008335545,1.0511687
52,52,3943.0429999999997,3687.9055,6.046,3.1689999999999996,-72.79,7.662999999999999,2.084304380460285,0.014618096257822918,-1,0.25240198,2.39297,0.2523388,0.61925817
53,53,4666.981,3719.9807,5.47,3.1460000000000004,-78.73999999999998,8.922,1.737694771878573,0.013565795326867304,-1,0.96747917,2.940189,0.96747917,1.219096
54,54,4541.543,3682.9790000000003,5.473,3.253,10.23,8.093999999999998,2.5904780406214,0.013815755784280105,-1,0.01108116,4.1925993,-0.12297715,1.0135034
55,55,4722.6328,3692.2722,3.511,2.637,-16.84,4.46,0.9982990699477936,0.010281228289978623,-1,0.0011101195,1.7291702,-0.42322358,1.0933526
56,56,4523.1509,3717.6455,3.054,2.8480000000000003,24.9,4.511,1.2247737344269225,0.010132214922498444,-1,0.45098642,2.7636912,0.43437654,1.114703
57,57,4750.8647,3801.8203,5.556,4.121,-76.96,6.063,8.380471021680682,0.0199619663580421,-1,1.0974195,9.8074665,1.0974195,1.4075165
58,58,4617.3086,4036.1587,11.350999999999999,9.924,49.31,10.300999999999998,1140.33136191357,0.06586086859219842,81,110.219666,694.2084,110.219666,1.4747261
59,59,4785.9517,3823.0698,4.9319999999999995,4.23,54.0,6.329,4.5232440585060685,0.016637512481441137,-1,0.5715636,7.0012503,0.54498166,1.473387
60,60,4386.0776,3863.9121,10.520999999999999,5.143,-64.23,14.797,5.612101190201512,0.02333426687100278,-1,0.40639105,4.7045455,0.39369133,1.0153873
61,61,4348.5752,3875.302,8.56,6.626,62.1,9.097999999999999,9.633058359006537,0.025001932125114257,-1,0.022001734,7.4005756,-0.5530164,1.0153873
62,62,4990.624,3875.0371,7.417000000000001,7.082999999999999,67.11,11.722999999999999,6.503237324600727,0.024087952428614626,-1,0.017924435,5.700605,-0.18105257,1.3742468
63,63,4371.0918,3846.2952,9.911,4.91,-35.27,13.427999999999999,2.91131495222162,0.01711070745653001,-1,0.33012173,3.286226,0.2151957,1.0153873
64,64,4336.0146,3813.4065,3.69,2.734,31.43,9.454,1.5335049023179903,0.01153603839612544,-1,0.1913135,1.8156046,0.07597771,1.0153873
65,65,4814.4653,3906.0869,6.3660000000000005,4.968,-78.25,7.646,7.871203935029987,0.02295643131402781,-1,0.34801742,7.196189,0.34781355,1.4720218
66,66,4739.8486,3964.615,10.741,5.892,7.23,9.454,35.40673054737332,0.032814762460933594,-1,0.7418416,26.61301,0.7130995,1.5074174
67,67,4769.4932,3856.0469,5.145,4.081,-9.36,6.157,2.8853937777971472,0.01741903975602395,-1,1.7370204,5.8878565,1.7370204,1.473387
68,68,5023.0688,3890.8958,5.949,4.894,13.22,6.785,15.418890457403322,0.022470962789362274,-1,0.14029597,14.669078,-0.16219927,1.2212988
69,69,4846.7993,3942.2881,8.902000000000001,5.9910000000000005,-9.96,8.965,11.347401758358394,0.02756261452075764,-1,0.038578857,8.42468,-0.3172949,1.4760484
70,70,4650.123,3974.0645,15.105,5.242999999999999,-41.22,12.503,21.04076480189909,0.031802664653000766,-1,1.4305367,12.554094,1.4305367,1.4952983
71,71,4771.7256,3987.4177,8.58,4.189,64.39,9.389,6.408861020443612,0.01998100485620433,-1,0.016322436,9.628633,-0.9079969,1.5074174
72,72,4809.9258,3951.6736,4.38,3.897,-22.45,6.76,2.2839063848892045,0.013396574970105577,-1,0.7699552,4.0917788,0.7699552,1.4781653
73,73,5113.1733,3958.813,5.621,4.169,-2.15,9.281,4.878420551978407,0.017914058279536897,-1,0.42068395,4.3062706,0.36834985,1.0627753
74,74,4848.3628,3998.5625,10.045000000000002,5.364,-18.96,9.424,12.07297324392634,0.027837148434266303,-1,0.14591308,9.1374,-0.07775642,1.4555038
75,75,4784.9048,3983.3774,4.53,3.793,-6.99,7.162999999999999,4.1014161287356545,0.014434871578924325,-1,0.30253556,8.363347,-0.3867419,1.5074174
76,76,595.0966,4043.5134,2.637,1.9580000000000002,-30.65,3.932,1.6047116968519266,0.014408505850735652,-1,0.08527857,1.3851471,0.07933175,0.36456162
77,77,5188.5381,4056.8152,9.008,7.394,-36.17,10.796,10.23834554446416,0.026335110207083443,-1,0.016847707,8.815538,-0.40393376,1.0424366
78,78,4672.1738,4039.9961,5.502000000000001,4.202,-35.74,6.321000000000001,5.729397491592415,0.01697685811665851,83,6.9539924,8.080404,6.9539924,1.4747261
79,79,4791.9937,4070.4258,7.871,6.274,-9.51,9.027000000000001,20.506975215908106,0.028896073743447256,-1,0.6018745,16.36229,0.57138324,1.4595783
80,80,5177.2603,4055.6853,5.914,2.74,21.73,5.775,2.114036768776212,0.011503030718416402,-1,0.008156396,8.226833,-0.43101844,1.044917
81,81,4594.7515,4085.4487,3.197,2.024,85.73,3.773,1.351489128517282,0.007450735144929946,-1,8.539493,8.756053,8.539493,1.4622358
82,82,4708.2222,4269.1274,8.888999999999998,5.705,-82.4,13.44,6.625015184788379,0.022873459658908253,-1,0.8533591,6.9197288,0.7553571,1.3083068
83,83,5086.6655,4296.4253,5.105,3.987,-36.51,5.561,6.618413649246569,0.01724352008999488,-1,0.755747,7.483271,0.7374809,1.2264359
84,84,4737.248,4326.6328,7.2379999999999995,5.531000000000001,-21.25,7.945999999999999,7.7631720989423005,0.023657921339760645,-1,0.031081045,8.476698,-0.4935587,1.2242244
85,85,4734.6763,4575.0225,11.802999999999999,9.093000000000002,-61.41,11.815999999999999,154.8806864592634,0.046464408007671834,86,50.008583,83.188805,50.008583,1.2901486
86,86,684.5598,4514.3706,2.98,2.354,-25.37,4.501,0.6717834672206059,0.008763919728852166,-1,0.009574243,1.1227732,-0.13768697,1.444952
87,87,4721.397,4683.4917,7.426999999999999,6.6339999999999995,-70.54,7.687999999999999,132.34927841500672,0.03637577868248894,87,42.855118,109.715645,42.855118,1.3871948
88,88,4752.5396,4738.6733,16.577,6.343,85.92,12.612,21.349791167546623,0.035109863517884775,-1,0.7529976,18.219324,0.6308454,1.4947418
89,89,4711.7354,4765.877,14.302999999999999,11.989,-78.9,10.089,348.85662578982203,0.046357899602863024,100,63.04007,222.46419,63.04007,1.4922781
90,90,4610.4106,4719.1182,12.409,5.87,-49.22,8.634999999999998,13.696815688239385,0.0273549042422383,93,13.165181,15.765761,13.165181,1.3118145
91,91,4889.293,4941.6831,22.018,12.189,-11.11,16.814,472.3772948747682,0.06929857825089873,110,77.96633,159.91011,77.96633,1.627132
92,92,4530.5298,4768.4473,11.347999999999999,7.03,-52.68,10.699000000000002,55.09760696573213,0.03151441634372317,102,46.441166,61.782074,46.441166,1.0287949
93,93,4797.46,4738.1797,7.018,5.5889999999999995,36.82,7.55,27.75375506806609,0.02608850586702089,90,11.993357,30.683119,11.9722185,1.5331783
94,94,4759.2061,4882.5732,18.245,8.701,0.14,9.538,435.47133750741654,0.046863671758932766,131,72.8641,295.60318,72.8641,1.6010472
95,95,555.4333,4678.6538,2.6839999999999997,2.169,-28.83,3.511,0.9985327681716584,0.010786569949320184,-1,0.0026143494,1.1073374,-0.12324765,0.0
96,96,4556.1255,4743.2871,11.655999999999999,6.234,5.57,7.525,42.94694224084199,0.02864497115185768,99,37.572212,57.941883,37.572212,1.0287949
97,97,4905.1533,4762.6357,7.119,6.093,5.87,7.852999999999998,10.376983062230638,0.02370609304507837,-1,3.4012828,12.767408,3.4012828,1.5913754
98,98,4836.3604,4775.3047,6.881,6.662000000000001,7.03,7.485999999999998,39.50899536965881,0.02750737915483888,-1,1.964682,42.808857,1.964682,1.5980135
99,99,4816.8862,4754.978,6.0360000000000005,4.485,74.34999999999998,6.937,14.647879602894426,0.018312891534069658,-1,0.35549757,22.977282,-0.17884417,1.5980135
100,100,4441.9941,4872.3486,16.480999999999998,6.662000000000001,73.47,12.017999999999999,19.785532984671608,0.03433235128421574,97,13.567503,15.28818,13.567503,0.9559843
101,101,4534.7266,4807.6777,10.927999999999999,4.253,62.92,9.544,27.09821397882999,0.02466509039943829,120,47.641724,52.809578,47.641724,1.1643368
102,102,4598.7656,4744.3037,7.766,2.735,-32.6,7.425,10.158536722449544,0.01537863462049546,-1,32.467228,42.076714,32.467228,1.1531793
103,103,4457.9795,4824.6357,10.663,4.115,-66.08,9.009,14.176028831875154,0.024087952428614626,-1,12.076997,17.83402,12.076997,0.9559843
104,104,4887.395,4784.812,6.7010000000000005,4.123,-47.15,6.381,8.460400207066236,0.01912538821613833,-1,6.3263917,18.943611,6.3263917,1.5980135
105,105,4533.0371,4747.792,4.632,2.168,-17.76,4.656000000000001,6.65985027718027,0.009592468667493154,-1,31.792225,41.250248,31.792225,1.0287949
106,106,4788.5757,4802.9204,6.046,5.507000000000001,-14.95,7.8,44.351573994040244,0.02510816817485014,98,23.48083,43.904625,23.48083,1.5623153
107,107,4852.6973,4883.0454,10.668,6.497000000000001,-34.27,9.336,29.613325220819718,0.02708952497343893,-1,22.492691,42.52643,22.492691,1.6517972
108,108,4844.1411,4797.3125,5.65,4.301,38.58,5.882999999999999,11.860887712945178,0.01849881340675496,-1,4.454591,23.279762,4.454591,1.6180313
109,109,4690.165,4845.6533,8.128,5.499,-30.52,7.820999999999999,3432.787060398374,0.031802664653000766,123,98.57827,2964.1287,98.57827,1.4529063
110,110,4844.4805,4911.6118,12.334000000000001,6.01,-46.44,10.522,44.63210850480079,0.030069669323977283,107,35.998898,47.38887,35.998898,1.6309894
111,111,4649.0664,4777.4038,4.129,2.917,-22.99,5.142,22.460279441985602,0.012114801711739152,111,16.773233,58.689556,16.773233,1.3226305
112,112,4659.9834,4878.4395,12.673,7.245,-17.11,7.0329999999999995,565.1270242511922,0.036573842320038207,113,29.93852,440.0257,29.93852,1.4421855
113,113,4975.6772,4852.957,9.08,6.805,66.24,8.679999999999998,23.53210208171669,0.029391847832646388,112,16.636604,29.721304,16.636604,1.5766499
114,114,4688.6738,4821.1123,7.578999999999998,5.581,-0.97,7.683,347.0692736596312,0.023528991962496828,-1,22.858473,367.92346,22.858473,1.4444596
115,115,4817.2983,4796.0679,4.97,3.478,-12.84,6.547000000000001,5.467967371350455,0.015154486395477966,-1,4.292238,13.412759,4.292238,1.6152815
116,116,5065.8672,4863.9521,13.762,8.697000000000001,-1.14,14.015,43.238977164197976,0.037100260747765186,92,6.467199,26.138796,6.467199,1.4471151
117,117,5255.4082,4868.8018,5.68,4.744,-62.97,6.224,16.627988839536258,0.02190545701584676,-1,0.035039946,16.337444,-0.22879219,1.2001483
118,118,4684.2461,4807.7441,3.971,3.3480000000000003,-4.02,5.54,97.49512116800872,0.012576777414953009,-1,16.126013,247.59006,16.126013,1.4253157
119,119,4816.917,4822.4238,4.475,4.073,-29.06,5.332999999999999,13.000078697811466,0.01722145932908794,106,13.94243,20.76917,13.94243,1.6517972
120,120,4700.5898,4859.0718,6.4510000000000005,5.778,-22.64,8.176999999999998,1751.8976496492498,0.024040553860278112,119,112.84827,1918.3912,112.84827,1.5256771
121,121,4972.4077,4890.0811,8.925,6.349,-89.48999999999998,10.53,18.133848823387588,0.024772758509718915,91,17.785791,26.116652,17.785791,1.573779
122,122,4445.2051,4839.9214,4.188,2.273,-54.73,4.78,3.4660688503098416,0.009472808148356314,124,11.50682,15.67179,11.50682,0.9559843
123,123,4781.0781,4849.4546,4.632,3.6260000000000003,1.02,8.455,6.312264583159784,0.01406126191840345,-1,4.620117,15.352914,4.620117,1.6010472
124,124,4532.3213,4871.0845,7.647999999999999,4.3469999999999995,-2.27,7.848,14.099655198038398,0.02134278900647818,127,17.492313,23.52711,17.492313,1.1866043
125,125,5049.1343,4862.5825,4.081,3.5860000000000003,-18.77,5.949,6.362820713212724,0.010926665884573935,-1,12.76327,23.441898,12.76327,1.4471151
126,126,4458.543,5045.4976,15.554,6.879,-80.82,14.847999999999999,21.06314184611653,0.03523958360342482,95,10.504176,9.85815,10.504176,1.2012215
127,127,4860.833,5024.127,13.927999999999999,8.191,-47.84,11.122,126.86826435709841,0.04376750414732825,136,39.701885,70.54666,39.701885,1.6038827
128,128,4771.4312,4910.6426,5.247999999999999,4.619,-32.12,6.5920000000000005,29.03690767309216,0.019283775869515647,137,18.652597,38.02133,18.652597,1.6590892
129,129,594.9286,4869.0781,2.48,1.8769999999999998,-37.39,3.838,0.5334096067360172,0.007992401942481731,-1,0.03885045,1.1399657,0.022988956,0.33766422
130,130,5067.3154,5013.8247,11.055,7.889999999999999,-44.98,11.440999999999999,35.351442467569484,0.03719238704759404,-1,5.6258726,24.831179,5.6258726,1.8266981
131,131,4618.1489,5059.0122,18.891,7.780999999999999,-48.72,15.462,89.43499242597322,0.04379355359220642,139,40.922455,46.89054,40.922455,1.615793
132,132,4964.2231,4906.5171,3.5660000000000003,2.79,-75.75,4.905,3.9335751186335774,0.00951286191537135,-1,20.544355,24.980083,20.544355,1.5419359
133,133,4953.0752,4916.6411,4.048,2.545,-34.72,4.864,4.298447452702058,0.009904499724590373,-1,22.128908,24.733055,22.128908,1.5341055
134,134,5148.5547,5008.9927,6.5089999999999995,5.303,58.33,8.418,9.303394507349278,0.02494103001654916,-1,0.020579694,8.311703,-0.27688965,1.8043461
135,135,4572.0854,4948.04,5.099,2.967,28.0,6.169,5.2363900027953605,0.012394053517962687,-1,16.201218,21.489079,16.201218,1.3324283
136,136,4844.5513,5012.3252,11.305,4.059,-43.53,10.26,33.00052619196365,0.02305559491751515,138,21.164762,34.41264,21.164762,1.6038827
137,137,5098.5923,5048.8003,12.790999999999999,9.597000000000001,-17.219999999999995,13.367,81.24281540180654,0.0442427373926403,129,26.081928,37.319107,26.081928,1.8400728
138,138,4534.5508,5095.5,17.469999999999995,10.392999999999999,-78.11,18.25,11.747675859083405,0.03264049914249899,147,5.8130584,5.052231,5.8130584,1.4614433
139,139,4573.6865,5082.2715,11.189,8.871,-3.26,14.329,38.670809454260024,0.03318348730143684,144,25.097404,28.881449,25.097404,1.4419478
140,140,4591.6143,5053.5806,5.792999999999999,3.08,8.0,8.952,9.531074562667289,0.014088277784508132,-1,32.999363,34.517883,32.999363,1.4597235
141,141,4572.667,5067.3345,4.6819999999999995,2.097,48.16,5.376,3.2936882961374283,0.009062535980760691,-1,25.024342,27.975098,25.024342,1.4419478
142,142,5080.7178,5241.6089,12.434000000000001,6.252000000000001,-61.64,11.208,16.178550255324485,0.030954436742493794,146,16.98142,18.743814,16.98142,1.8483639
143,143,4765.0728,5190.7446,6.888,4.704,64.26000000000002,9.357000000000001,5.608193334187411,0.0200190291386437,149,3.3064456,5.6985254,3.3064456,1.8124677
144,144,4722.2905,5314.2407,14.318,7.389999999999999,24.55,8.699999999999998,124.01187463743824,0.051361747573006274,154,5.0452504,86.550285,5.0018644,1.8229606
145,145,5578.3838,5247.7524,7.434,5.388,-7.18,9.964,5.801828126825013,0.02052544264698194,-1,0.17419426,4.6074376,-0.049497742,1.1714128
